Gender,Geographic Region,Loyalty Status,Television Region,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Indicator
F,Midlands,Tin,East,11,.,7,0
F,Scottish,Gold,C Scotland,10,71,8,0
F,Midlands,Silver,Wales & West,14,69,6,1
F,South East,Silver,London,6,50,4,0
F,South East,Gold,London,10,76,4,0
F,Midlands,Tin,Wales & West,15,43,5,1
F,Midlands,Silver,Wales & West,12,54,6,1
F,South East,Silver,London,5,75,5,0
F,North,Silver,N West,9,45,6,0
F,Midlands,Tin,Midlands,11,61,5,0
F,South East,Silver,S & S East,4,54,2,0
F,South East,Tin,S & S East,11,51,8,1
F,South East,Silver,London,6,44,3,1
F,North,Tin,N East,.,35,5,1
F,Midlands,Tin,Midlands,10,34,4,1
F,South East,Silver,London,.,57,5,0
F,North,Tin,N West,7,38,4,0
F,South East,Platinum,London,8,45,11,0
F,South East,Gold,London,8,54,3,0
F,South East,Silver,S & S East,.,74,1,1
F,South West,Gold,S West,8,70,15,0
F,North,Gold,Yorkshire,.,73,5,0
F,South East,Silver,London,16,44,3,1
F,South East,Gold,S & S East,8,57,2,0
F,South East,Silver,London,6,38,8,0
F,South East,Gold,S & S East,8,.,2,0
F,North,Silver,N West,11,.,5,1
F,Midlands,Tin,East,11,52,5,1
F,Scottish,Tin,N Scot,9,61,5,0
F,Midlands,Silver,Midlands,5,72,6,0
F,Midlands,Gold,Wales & West,11,48,3,0
F,South East,Silver,London,10,61,2,1
F,South East,Tin,London,12,54,5,0
F,North,Gold,N East,16,58,9,1
F,,Tin,,6,39,8,0
F,South East,Silver,London,10,32,4,1
F,Midlands,Tin,East,8,30,7,1
F,North,Tin,Yorkshire,9,42,5,0
F,South East,Tin,London,10,43,8,1
F,South East,Silver,London,10,51,11,0
F,Midlands,Gold,Midlands,7,47,1,1
F,Midlands,Tin,East,12,44,8,1
F,North,Silver,Yorkshire,7,50,5,0
F,South West,Gold,S West,6,.,3,0
F,South East,Silver,London,10,35,8,1
F,South East,Gold,London,5,69,31,1
F,North,Tin,N East,3,42,5,0
F,,Tin,,13,46,8,1
F,Midlands,Gold,Midlands,.,45,1,0
F,Scottish,Gold,N Scot,18,43,8,1
F,South West,Silver,S West,4,42,5,0
F,South East,Tin,London,7,64,9,0
F,South East,Gold,London,6,.,2,0
F,South East,Gold,S & S East,14,.,15,0
F,Scottish,Silver,C Scotland,9,54,5,0
F,Midlands,Tin,Midlands,13,38,5,0
F,North,Silver,N West,.,48,8,0
F,South East,Silver,London,9,64,12,0
F,North,Gold,N West,7,65,8,0
F,,Silver,,15,52,5,1
F,South East,Silver,London,9,61,6,0
F,Scottish,Tin,Border,13,40,6,0
F,South East,Gold,S & S East,6,78,27,0
F,Midlands,Silver,Midlands,7,64,1,0
F,Midlands,Tin,Wales & West,6,45,8,0
F,Scottish,Gold,Border,15,72,17,1
F,South East,Gold,London,10,79,8,0
F,Midlands,Tin,East,17,.,6,1
F,North,Silver,Yorkshire,11,38,5,0
F,South East,Tin,London,12,65,7,0
F,South East,Silver,London,4,44,1,1
F,South East,Gold,London,5,61,4,0
F,South East,Silver,S & S East,8,46,3,0
F,Midlands,Gold,Wales & West,10,75,3,0
F,South East,Tin,London,12,40,9,1
F,North,Tin,N East,9,66,10,1
F,South East,Silver,London,7,27,1,1
F,Midlands,Gold,Wales & West,11,73,11,0
F,South East,Gold,London,7,56,7,1
F,South West,Tin,S West,16,46,5,1
F,South West,Tin,S West,7,78,9,0
F,North,Tin,N West,7,47,6,0
F,South East,Silver,S & S East,12,72,9,0
F,Midlands,Silver,Midlands,9,29,1,1
F,Midlands,Gold,Midlands,6,58,8,0
F,Scottish,Tin,C Scotland,11,37,4,1
F,Midlands,Gold,Ulster,6,41,3,0
F,South East,Tin,S & S East,4,56,8,0
F,Midlands,Platinum,East,7,47,3,1
F,South East,Gold,London,9,.,2,1
F,Midlands,Silver,Midlands,11,32,9,1
F,Midlands,Tin,East,11,41,5,0
F,South East,Tin,London,10,44,3,1
F,North,Tin,Yorkshire,12,47,4,0
F,Midlands,Gold,East,7,58,3,1
F,North,Silver,N West,9,50,10,0
F,Midlands,Gold,Midlands,6,73,2,0
F,Midlands,Silver,Midlands,.,53,5,0
F,South East,Silver,London,12,34,1,0
F,South East,Platinum,London,5,51,7,0
F,Midlands,Tin,Midlands,12,32,4,1
F,Midlands,Tin,East,12,76,7,0
F,North,Gold,N West,13,38,8,1
F,South East,Tin,S & S East,10,54,5,0
F,South East,Silver,London,10,27,2,1
F,Midlands,Gold,Midlands,6,50,5,0
F,Midlands,Silver,Midlands,6,65,6,0
F,Midlands,Tin,Wales & West,7,40,5,0
F,South East,Silver,London,8,.,14,0
F,Midlands,Tin,Midlands,3,65,11,0
F,Midlands,Tin,Wales & West,4,53,4,0
F,Midlands,Silver,Wales & West,10,24,24,0
F,South East,Gold,S & S East,6,49,1,0
F,Midlands,Gold,Midlands,10,74,1,0
F,North,Silver,Yorkshire,5,70,5,0
F,North,Tin,N West,9,49,7,0
F,South East,Silver,London,3,41,3,0
F,South East,Silver,S & S East,7,56,1,0
F,Midlands,Silver,Midlands,11,36,4,0
F,Midlands,Gold,Wales & West,4,59,2,0
F,North,Tin,Yorkshire,.,45,5,0
F,North,Silver,Yorkshire,6,42,5,0
F,Scottish,Silver,C Scotland,2,75,23,0
F,South East,Gold,London,9,67,7,0
F,Midlands,Tin,Midlands,4,.,5,0
F,South East,Gold,S & S East,10,66,6,0
F,Midlands,Silver,Midlands,9,64,8,1
F,,Tin,,10,31,8,1
F,South East,Tin,London,7,34,4,0
F,South West,Tin,S West,3,44,5,0
F,Midlands,Tin,Wales & West,10,46,5,0
F,South East,Platinum,S & S East,8,70,3,0
F,South East,Tin,London,11,48,8,0
F,Midlands,Tin,Midlands,8,35,7,1
F,Midlands,Silver,Midlands,11,51,5,1
F,South East,Silver,London,8,69,7,0
F,North,Tin,N West,.,43,5,1
F,South East,Silver,London,10,51,9,0
F,South East,Silver,London,10,64,5,0
F,Midlands,Silver,East,15,41,6,1
F,South East,Gold,London,15,72,3,0
F,Scottish,Silver,N Scot,.,70,7,0
F,North,Tin,N East,3,56,8,0
F,Scottish,Tin,C Scotland,9,50,4,1
F,North,Tin,N West,8,57,.,0
F,South East,Gold,S & S East,12,69,30,0
F,South East,Tin,London,4,.,8,1
F,North,Tin,Yorkshire,8,41,4,0
F,Midlands,Silver,Midlands,10,49,9,0
F,Midlands,Tin,East,12,45,4,0
F,South East,Gold,London,7,66,14,0
F,South East,Tin,S & S East,9,34,5,1
F,North,Tin,N West,13,51,9,1
F,South West,Silver,S West,12,48,4,1
F,Midlands,Gold,Midlands,8,61,4,0
F,North,Gold,N East,4,61,2,0
F,Midlands,Silver,Wales & West,7,61,4,0
F,North,Gold,N West,8,64,1,0
F,South East,Gold,S & S East,12,62,11,1
F,,Silver,,13,46,10,0
F,South East,Silver,S & S East,8,32,3,1
F,North,Silver,Yorkshire,13,.,17,1
F,,Silver,,5,50,1,0
F,South East,Gold,S & S East,4,44,8,0
F,South East,Gold,London,10,53,9,0
F,Midlands,Silver,Midlands,9,53,7,0
F,Midlands,Gold,Midlands,6,54,8,0
F,North,Silver,N West,9,33,8,0
F,Midlands,Gold,East,6,65,4,0
F,South East,Silver,London,12,41,1,0
F,Midlands,Gold,Midlands,.,40,1,1
F,Midlands,Silver,East,12,66,1,0
F,South East,Silver,London,6,76,6,0
F,South East,Gold,S & S East,12,72,13,0
F,South East,Silver,London,13,71,5,1
F,Scottish,Silver,C Scotland,8,75,23,0
F,Midlands,Tin,Wales & West,14,40,4,0
F,North,Gold,N East,5,66,8,0
F,South East,Gold,London,6,68,5,0
F,North,Tin,N West,13,24,4,0
F,Midlands,Platinum,Midlands,.,57,4,0
F,South West,Silver,S West,6,79,5,0
F,Midlands,Gold,Midlands,7,61,7,1
F,North,Gold,N West,8,.,7,0
F,Scottish,Silver,C Scotland,6,38,6,0
F,Scottish,Tin,Border,5,39,5,1
F,Midlands,Silver,Midlands,6,62,3,0
F,South East,Platinum,London,14,68,2,0
F,South East,Gold,London,6,52,8,1
F,Midlands,Gold,Ulster,7,.,8,0
F,North,Gold,N West,7,59,6,0
F,Midlands,Tin,Midlands,10,40,7,0
F,Midlands,Silver,Midlands,9,.,13,0
F,South East,Silver,London,.,58,8,0
F,South East,Gold,London,7,38,9,0
F,Midlands,Platinum,Wales & West,9,68,1,0
F,South East,Silver,S & S East,.,36,6,1
F,South East,Gold,London,11,47,9,1
F,South East,Tin,London,5,43,5,1
F,,Gold,,7,62,2,0
F,Midlands,Silver,Midlands,8,61,1,1
F,Midlands,Gold,East,11,35,.,1
F,South East,Silver,London,6,45,11,0
F,Scottish,Gold,N Scot,4,65,21,0
F,South East,Gold,S & S East,8,77,8,1
F,Midlands,Silver,Midlands,8,71,4,1
F,South East,Tin,London,8,36,5,0
F,South East,Silver,London,4,25,5,0
F,Midlands,Tin,East,10,48,7,0
F,North,Gold,N West,9,70,19,0
F,Midlands,Silver,East,7,74,5,0
F,South East,Gold,London,11,78,6,1
F,South East,Tin,London,4,49,9,0
F,South East,Tin,London,9,28,7,0
F,South East,Tin,London,7,53,8,0
F,South East,Silver,London,9,.,6,0
F,Midlands,Gold,East,4,65,2,0
F,South East,Gold,London,7,57,2,1
F,South East,Tin,S & S East,9,37,8,1
F,Scottish,Silver,C Scotland,12,52,23,1
F,South East,Silver,London,13,50,12,0
F,South East,Tin,S & S East,11,58,5,0
F,North,Gold,Yorkshire,8,61,2,1
F,South East,Silver,S & S East,5,52,5,0
F,Midlands,Tin,Ulster,9,47,10,0
F,North,Tin,N West,7,56,4,0
F,South East,Gold,London,9,60,5,0
F,Midlands,Silver,Midlands,4,43,8,0
F,North,Silver,N East,9,.,8,0
F,South East,Gold,S & S East,11,44,4,1
F,Midlands,Tin,Midlands,9,44,8,0
F,Midlands,Tin,Wales & West,5,.,10,0
F,South East,Tin,S & S East,11,.,9,1
F,South East,Silver,S & S East,6,71,11,0
F,South West,Gold,S West,10,67,7,1
F,South East,Silver,London,.,27,9,1
F,South East,Tin,S & S East,15,.,9,1
F,Midlands,Silver,East,11,39,5,0
F,South East,Silver,London,.,53,5,0
F,South East,Tin,London,9,.,4,1
F,South East,Silver,London,6,36,9,1
F,Midlands,Gold,Wales & West,6,35,1,0
F,South East,Tin,London,7,36,4,0
F,South East,Platinum,S & S East,4,70,8,0
F,Midlands,Tin,Wales & West,7,59,7,0
F,South East,Gold,S & S East,11,50,3,1
F,Midlands,Gold,East,7,44,8,0
F,Midlands,Silver,Midlands,10,52,13,0
F,South East,Tin,London,9,49,5,0
F,,Silver,,3,.,1,1
F,Midlands,Gold,Midlands,.,69,36,0
F,South West,Tin,S West,11,28,5,1
F,South East,Tin,S & S East,9,49,9,0
F,Midlands,Tin,Wales & West,6,47,10,1
F,South East,Tin,S & S East,10,57,5,0
F,South East,Silver,S & S East,8,59,5,0
F,North,Gold,Yorkshire,4,60,2,0
F,North,Gold,N West,5,60,4,0
F,,Tin,,10,76,9,1
F,North,Gold,N West,6,.,9,0
F,South East,Silver,London,.,66,10,0
F,Midlands,Tin,Midlands,6,30,5,1
F,,Gold,,9,52,1,1
F,South West,Tin,S West,7,52,8,0
F,Midlands,Silver,East,.,64,10,0
F,South East,Tin,London,.,45,5,0
F,Midlands,Tin,Wales & West,3,29,5,0
F,Midlands,Gold,Wales & West,7,46,5,1
F,South East,Tin,London,15,58,6,1
F,Midlands,Silver,Midlands,15,38,10,1
F,South East,Tin,London,8,46,5,0
F,South East,Platinum,London,9,74,8,0
F,South East,Tin,S & S East,6,45,5,0
F,South East,Tin,London,7,33,4,0
F,Midlands,Silver,East,13,36,1,1
F,South West,Silver,S West,9,27,4,1
F,South East,Silver,London,5,66,9,0
F,North,Gold,N West,9,.,4,1
F,South East,Tin,London,12,41,5,1
F,South East,Tin,S & S East,.,46,9,0
F,South East,Silver,London,3,54,1,0
F,South East,Gold,London,9,61,8,1
F,South East,Tin,London,.,38,8,0
F,South East,Tin,London,7,34,5,1
F,South East,Silver,London,9,55,8,1
F,Midlands,Gold,Wales & West,7,59,1,1
F,Midlands,Gold,Midlands,7,75,1,0
F,Midlands,Gold,Midlands,7,61,2,0
F,Midlands,Silver,East,9,57,2,0
F,South East,Platinum,London,10,30,7,1
F,Scottish,Tin,Border,3,57,5,0
F,South East,Silver,S & S East,4,68,2,0
F,Scottish,Gold,C Scotland,5,74,8,0
F,Midlands,Gold,Wales & West,5,72,3,1
F,South East,Gold,London,7,58,3,0
F,Scottish,Gold,C Scotland,5,42,9,0
F,North,Gold,Yorkshire,6,61,8,0
F,North,Gold,Yorkshire,6,74,2,0
F,South East,Gold,London,7,63,5,0
F,South East,Silver,London,9,57,6,0
F,South East,Silver,S & S East,14,70,5,0
F,North,Tin,N West,27,38,4,1
F,South West,Gold,S West,12,52,3,1
F,South East,Silver,London,13,47,5,1
F,North,Tin,Yorkshire,7,.,4,0
F,,Gold,,9,37,1,0
F,Midlands,Silver,Wales & West,5,74,8,0
F,Midlands,Gold,Wales & West,9,49,4,0
F,North,Silver,Yorkshire,14,27,1,0
F,North,Gold,N West,6,59,2,0
F,South East,Silver,S & S East,6,46,12,0
F,North,Tin,N West,11,42,4,0
F,Midlands,Gold,Wales & West,9,71,3,0
F,South East,Tin,London,19,37,6,1
F,South East,Silver,London,15,48,9,1
F,North,Gold,N East,9,72,5,0
F,South East,Gold,London,13,44,1,1
F,South East,Tin,London,8,33,8,1
F,South West,Silver,S West,5,53,10,0
F,South East,Gold,S & S East,5,64,6,0
F,Midlands,Silver,Wales & West,14,41,5,1
F,,Silver,,14,40,4,1
F,Midlands,Gold,Midlands,9,59,11,0
F,South East,Gold,S & S East,7,39,8,0
F,Scottish,Silver,Border,15,62,5,1
F,Midlands,Gold,Midlands,9,65,1,0
F,South West,Silver,S West,7,.,10,1
F,South East,Silver,London,5,51,1,1
F,South East,Gold,London,8,46,8,0
F,,Silver,,6,37,1,0
F,Midlands,Tin,Midlands,5,52,14,0
F,North,Silver,N West,2,59,12,0
F,South East,Tin,S & S East,7,47,8,1
F,Scottish,Platinum,Border,11,62,12,0
F,South East,Silver,London,8,56,11,1
F,Midlands,Tin,East,.,33,5,0
F,South East,Tin,S & S East,4,48,11,0
F,Midlands,Gold,Midlands,5,49,1,0
F,South East,Gold,London,11,67,7,1
F,Scottish,Tin,Border,13,34,5,1
F,North,Tin,N West,4,50,5,0
F,South East,Tin,London,8,56,9,1
F,Scottish,Tin,C Scotland,7,62,5,0
F,Midlands,Tin,East,6,47,8,0
F,North,Gold,Yorkshire,8,49,2,0
F,North,Platinum,Yorkshire,12,56,3,0
F,Midlands,Silver,Wales & West,5,71,18,0
F,North,Tin,Yorkshire,9,46,7,1
F,North,Silver,N West,.,42,13,1
F,Midlands,Platinum,Midlands,8,53,12,0
F,North,Silver,N West,6,52,7,0
F,South East,Tin,London,6,38,4,0
F,South East,Silver,London,8,71,0,0
F,North,Gold,Yorkshire,11,58,2,0
F,South East,Tin,London,7,55,11,0
F,Scottish,Tin,C Scotland,.,36,7,1
F,North,Gold,N East,10,52,8,1
F,North,Tin,Yorkshire,3,58,7,0
F,Midlands,Platinum,Midlands,5,57,3,0
F,North,Tin,N West,5,52,5,0
F,South East,Tin,London,8,33,5,1
F,Scottish,Tin,C Scotland,8,33,5,1
F,South East,Gold,London,6,70,3,0
F,South East,Silver,London,9,47,9,0
F,South East,Silver,S & S East,12,40,9,1
F,Scottish,Tin,C Scotland,6,60,4,1
F,South East,Gold,London,9,62,2,0
F,North,Tin,N West,12,.,4,1
F,South East,Silver,London,8,46,6,0
F,South East,Silver,London,12,52,6,0
F,Midlands,Gold,Wales & West,7,60,8,1
F,South East,Gold,London,3,40,1,0
F,South East,Tin,London,17,39,8,1
F,North,Silver,Yorkshire,8,46,11,0
F,South East,Silver,S & S East,4,58,4,0
F,North,Silver,Yorkshire,8,46,9,0
F,South East,Tin,London,8,39,4,1
F,North,Silver,N West,11,69,2,1
F,South East,Tin,London,15,35,4,1
F,South East,Silver,S & S East,7,61,8,0
F,Scottish,Silver,Border,.,66,8,0
F,Midlands,Gold,Midlands,1,75,2,0
F,South East,Gold,London,15,55,5,0
F,North,Tin,Yorkshire,.,31,5,0
F,North,Gold,Yorkshire,6,61,2,0
F,South East,Gold,London,5,75,4,0
F,Midlands,Gold,East,11,41,1,0
F,North,Tin,N East,5,32,4,0
F,South East,Gold,London,4,62,5,0
F,South West,Gold,S West,6,63,1,0
F,North,Silver,N West,10,.,9,1
F,South East,Gold,London,13,55,7,1
F,Midlands,Gold,Wales & West,11,64,4,1
F,Midlands,Tin,Midlands,11,46,4,0
F,North,Gold,Yorkshire,12,56,4,1
F,North,Silver,Yorkshire,6,48,11,0
F,Midlands,Silver,Midlands,9,62,8,0
F,South East,Silver,S & S East,9,63,5,1
F,North,Tin,N West,12,44,7,1
F,North,Gold,N West,2,58,8,0
F,Midlands,Silver,East,8,75,10,1
F,South East,Tin,S & S East,11,52,5,0
F,South East,Silver,S & S East,8,48,1,0
F,Midlands,Gold,Wales & West,14,74,4,0
F,Midlands,Silver,Midlands,6,54,8,0
F,South East,Silver,S & S East,13,57,8,1
F,South East,Silver,London,.,62,8,0
F,Scottish,Tin,Border,9,40,.,1
F,North,Tin,N West,9,47,5,1
F,North,Gold,N West,9,58,7,0
F,North,Silver,N West,10,62,8,0
F,North,Silver,N West,12,.,9,1
F,Scottish,Gold,C Scotland,11,59,6,0
F,South East,Silver,S & S East,6,40,9,1
F,South East,Silver,London,10,51,5,0
F,Scottish,Tin,C Scotland,13,34,8,1
F,South East,Platinum,London,9,73,1,0
F,South East,Gold,London,8,50,1,0
F,Midlands,Gold,East,6,73,13,1
F,North,Gold,Yorkshire,5,61,21,0
F,North,Tin,Yorkshire,10,58,10,1
F,South East,Platinum,London,15,60,12,0
F,Midlands,Silver,Wales & West,6,45,.,0
F,South East,Silver,S & S East,5,35,4,1
F,Scottish,Tin,N Scot,9,38,7,0
F,South West,Silver,S West,8,58,8,1
F,South East,Gold,London,11,55,7,0
F,South East,Tin,London,11,55,5,0
F,Midlands,Tin,Wales & West,8,36,5,1
F,North,Gold,N West,4,79,2,0
F,South East,Gold,London,9,44,1,1
F,South East,Platinum,S & S East,5,52,3,0
F,Midlands,Tin,Ulster,8,37,.,1
F,Scottish,Tin,C Scotland,12,50,5,0
F,North,Tin,N West,11,62,8,0
F,Scottish,Tin,C Scotland,11,36,8,0
F,North,Gold,Yorkshire,14,51,7,1
F,North,Silver,Yorkshire,.,.,7,1
F,North,Silver,Yorkshire,.,70,11,0
F,South East,Tin,S & S East,8,35,5,1
F,Midlands,Tin,East,14,34,6,1
F,Midlands,Tin,Midlands,8,41,5,1
F,South East,Silver,London,9,61,2,1
F,Midlands,Tin,Midlands,12,34,7,0
F,North,Silver,N East,5,72,8,0
F,South East,Tin,London,14,73,8,0
F,South East,Gold,S & S East,.,59,5,0
F,North,Platinum,N West,.,61,3,1
F,,Silver,,9,50,1,0
F,Midlands,Silver,Midlands,5,50,9,0
F,South East,Tin,London,3,46,9,0
F,South East,Tin,S & S East,4,34,7,0
F,North,Silver,N West,12,75,11,0
F,South East,Tin,London,8,50,9,0
F,South East,Silver,S & S East,9,66,5,0
F,Midlands,Tin,Midlands,11,47,8,1
F,Scottish,Silver,Border,8,52,5,0
F,Midlands,Silver,Wales & West,13,63,4,0
F,North,Silver,Yorkshire,6,71,21,0
F,North,Silver,Yorkshire,14,38,9,0
F,Midlands,Silver,Wales & West,13,37,3,1
F,South East,Silver,London,7,48,8,0
F,Scottish,Silver,Border,6,33,4,1
F,South East,Silver,London,7,70,1,1
F,North,Tin,N West,12,55,7,1
F,Midlands,Tin,Wales & West,6,50,5,0
F,South East,Tin,London,6,43,8,0
F,South West,Tin,S West,11,68,11,0
F,South East,Platinum,S & S East,6,63,3,0
F,Scottish,Tin,N Scot,6,38,5,1
F,South East,Silver,London,8,31,4,1
F,Midlands,Gold,Midlands,8,61,15,0
F,South East,Gold,London,18,51,7,1
F,South East,Silver,London,6,39,8,0
F,Midlands,Silver,Midlands,8,34,.,1
F,Scottish,Gold,C Scotland,10,74,12,0
F,Scottish,Gold,Border,12,38,2,1
F,North,Silver,N West,9,61,4,0
F,South East,Platinum,S & S East,7,60,4,0
F,South East,Tin,London,9,55,9,1
F,South East,Silver,S & S East,9,.,8,0
F,South East,Silver,London,8,60,11,0
F,Midlands,Silver,Midlands,6,36,2,1
F,South East,Silver,London,7,47,9,0
F,South East,Gold,S & S East,8,79,4,0
F,Midlands,Tin,Midlands,12,44,5,1
F,South East,Silver,London,4,22,2,1
F,Midlands,Platinum,East,12,42,.,1
F,South East,Silver,London,.,27,5,1
F,Midlands,Silver,Ulster,9,43,5,1
F,North,Silver,N West,9,31,6,1
F,South East,Silver,London,13,21,1,1
F,South East,Silver,S & S East,4,33,11,1
F,Midlands,Gold,Wales & West,6,60,12,0
F,Midlands,Silver,Wales & West,3,43,8,0
F,South East,Silver,London,8,63,8,0
F,South East,Silver,London,7,28,2,1
F,South East,Silver,London,7,53,1,0
F,South East,Silver,S & S East,8,63,8,0
F,Midlands,Tin,Wales & West,12,34,7,1
F,Midlands,Tin,Midlands,13,44,6,1
F,North,Gold,N West,3,44,2,0
F,South East,Silver,London,16,33,7,1
F,South East,Gold,London,8,56,4,0
F,South East,Tin,S & S East,8,36,8,1
F,Scottish,Gold,N Scot,8,51,27,1
F,Scottish,Silver,Border,8,49,10,0
F,South East,Tin,London,10,30,4,1
F,Scottish,Silver,C Scotland,5,72,22,0
F,South East,Silver,London,8,57,9,1
F,South East,Platinum,London,16,49,11,0
F,Midlands,Silver,East,10,68,5,1
F,Scottish,Silver,C Scotland,12,77,19,1
F,North,Silver,N West,6,.,9,0
F,Scottish,Silver,C Scotland,10,43,5,1
F,Midlands,Gold,Midlands,5,65,6,0
F,South East,Gold,London,7,78,7,0
F,Midlands,Tin,East,10,30,9,1
F,South East,Tin,S & S East,10,65,9,0
F,Midlands,Gold,Midlands,10,65,6,0
F,Midlands,Tin,East,.,40,9,1
F,North,Gold,Yorkshire,8,60,12,0
F,Midlands,Tin,Wales & West,.,68,.,1
F,South East,Silver,London,7,67,2,0
F,South East,Silver,London,5,57,3,0
F,Midlands,Tin,Midlands,9,32,4,0
F,North,Tin,N West,11,67,5,0
F,North,Silver,N East,9,64,7,0
F,North,Silver,N West,7,41,3,0
F,North,Silver,N East,.,64,9,0
F,North,Tin,N East,8,39,4,1
F,South East,Gold,London,7,.,6,1
F,North,Gold,N East,6,47,10,1
F,South East,Silver,London,8,44,6,1
F,South East,Silver,S & S East,8,49,5,0
F,Midlands,Tin,Wales & West,9,28,4,1
F,North,Tin,N West,6,30,5,0
F,South East,Silver,S & S East,9,55,5,0
F,North,Tin,Yorkshire,5,51,8,1
F,Midlands,Gold,Midlands,11,39,5,1
F,Midlands,Silver,Midlands,9,48,10,0
F,South East,Silver,S & S East,5,38,8,1
F,South East,Tin,London,16,41,5,1
F,South East,Tin,London,8,39,4,1
F,North,Tin,N East,5,46,8,1
F,South East,Gold,London,7,66,4,0
F,Scottish,Gold,N Scot,11,75,5,1
F,Midlands,Silver,Midlands,.,39,1,0
F,Midlands,Silver,Midlands,14,48,11,0
F,North,Tin,Yorkshire,4,50,5,0
F,North,Tin,N West,10,52,5,0
F,Midlands,Silver,Ulster,7,65,9,0
F,Midlands,Tin,Midlands,8,59,5,0
F,Midlands,Tin,East,13,60,17,0
F,South East,Gold,S & S East,6,65,14,0
F,South East,Platinum,S & S East,8,77,6,0
F,North,Platinum,Yorkshire,4,68,4,0
F,Midlands,Gold,Wales & West,11,66,9,0
F,North,Silver,Yorkshire,10,77,2,0
F,Midlands,Gold,Midlands,7,64,8,0
F,North,Tin,N West,14,31,5,1
F,South East,Silver,London,13,44,1,1
F,South East,Silver,London,8,31,1,1
F,Midlands,Tin,Midlands,9,58,7,0
F,South West,Gold,S West,.,30,2,1
F,Midlands,Silver,East,6,34,11,1
F,South East,Silver,London,15,49,11,0
F,North,Silver,N West,10,56,5,1
F,South East,Gold,London,15,22,2,1
F,North,Silver,Yorkshire,13,66,1,1
F,North,Tin,N West,11,58,11,1
F,Scottish,Gold,C Scotland,9,63,3,1
F,North,Silver,Yorkshire,10,49,4,0
F,South East,Tin,London,8,52,8,0
F,Midlands,Silver,Midlands,9,71,14,1
F,South East,Gold,London,3,65,6,0
F,Midlands,Tin,East,8,38,4,1
F,South East,Tin,London,9,33,4,1
F,North,Silver,N West,15,65,7,1
F,Midlands,Gold,Midlands,13,47,1,0
F,South East,Silver,S & S East,7,53,3,0
F,Midlands,Silver,Midlands,13,60,2,0
F,North,Gold,Yorkshire,12,58,7,0
F,Midlands,Silver,Midlands,10,44,4,1
F,South East,Tin,London,11,37,5,1
F,Midlands,Tin,Midlands,10,32,8,1
F,South East,Gold,London,13,42,5,1
F,Midlands,Gold,Midlands,2,56,6,0
F,Scottish,Silver,C Scotland,6,48,9,0
F,Midlands,Silver,Wales & West,6,72,12,0
F,South East,Gold,London,6,43,1,0
F,North,Tin,Yorkshire,9,51,5,0
F,South East,Tin,London,5,49,9,0
F,Midlands,Silver,East,11,49,5,0
F,South East,Gold,London,13,69,4,1
F,South East,Silver,London,9,52,3,1
F,North,Gold,Yorkshire,6,64,5,0
F,South East,Tin,S & S East,9,62,5,0
F,North,Silver,Yorkshire,6,.,1,1
F,North,Silver,N West,7,53,5,0
F,Midlands,Gold,East,10,40,14,1
F,South East,Gold,London,9,62,5,0
F,North,Silver,N West,10,38,1,0
F,North,Tin,Yorkshire,4,28,5,0
F,South East,Gold,London,.,68,2,0
F,South East,Silver,London,13,28,1,1
F,South East,Silver,London,8,64,3,0
F,South East,Tin,S & S East,7,.,6,0
F,North,Gold,N East,11,67,5,0
F,Midlands,Gold,Midlands,12,72,8,1
F,North,Silver,N West,12,58,11,0
F,Midlands,Gold,Wales & West,9,68,6,1
F,Midlands,Silver,Midlands,11,56,8,0
F,North,Silver,N West,10,72,7,1
F,South East,Gold,London,8,54,5,0
F,Midlands,Tin,Midlands,8,.,9,0
F,South East,Silver,London,15,52,8,1
F,Midlands,Silver,Midlands,18,37,4,1
F,Scottish,Gold,C Scotland,8,78,12,1
F,Midlands,Platinum,Midlands,10,75,1,0
F,North,Gold,N West,18,79,27,1
F,Midlands,Silver,Midlands,13,45,4,1
F,South West,Silver,S West,8,75,2,0
F,Midlands,Gold,Midlands,9,79,25,0
F,North,Silver,Yorkshire,8,78,8,0
